lanebelopp,inkomst,alder,anstallningsform,syfte,ranta,amorteringstid_manader,skuldsattningsgrad,manadskostnad,betalningsborda,tidigare_anmarkning,default
103000,213936,37,Arbetslös,Bil,18.15,48,0.48,3034,0.17,ja,0
500000,548152,39,Fast anställd,Konsumtion,12.34,84,0.91,8918,0.195,nej,0
250000,302652,37,Vikariat,Renovering,10.12,60,0.83,5327,0.211,nej,0
500000,643261,41,Fast anställd,Bil,10.39,84,0.78,8402,0.157,nej,0
281000,299738,55,Fast anställd,Renovering,7.86,72,0.94,4908,0.196,nej,0
500000,448857,32,Fast anställd,Bil,11.21,60,1.11,10924,0.292,ja,1
177000,440009,38,Vikariat,Bil,14.94,48,0.4,4921,0.134,ja,0
225000,383159,31,Egenföretagare,Bil,11.38,48,0.59,5857,0.183,nej,0
500000,454810,40,Fast anställd,Övrigt,11.14,72,1.1,9553,0.252,nej,1
312000,192058,29,Arbetslös,Renovering,10.87,84,1.62,5321,0.332,nej,1
500000,364958,32,Fast anställd,Bil,14.08,72,1.37,10324,0.339,nej,0
500000,737384,23,Fast anställd,Konsumtion,10.13,36,0.68,16164,0.263,nej,0
120000,342383,38,Fast anställd,Konsumtion,4.98,60,0.35,2263,0.079,nej,0
461000,546536,42,Fast anställd,Konsumtion,11.97,36,0.84,15305,0.336,nej,1
500000,565110,56,Fast anställd,Konsumtion,8.57,48,0.88,12341,0.262,nej,1
164000,156818,39,Arbetslös,Övrigt,15.58,60,1.05,3952,0.302,nej,0
500000,501614,33,Fast anställd,Konsumtion,11.74,60,1.0,11057,0.265,ja,0
250000,355623,24,Fast anställd,Övrigt,9.26,60,0.7,5221,0.176,nej,0
268000,795610,25,Fast anställd,Konsumtion,9.38,60,0.34,5613,0.085,nej,0
292000,250348,25,Egenföretagare,Konsumtion,6.58,36,1.17,8960,0.429,nej,0
378000,243733,79,Pensionär,Bil,11.66,36,1.55,12494,0.615,nej,1
500000,318545,40,Fast anställd,Bil,12.92,24,1.57,23752,0.895,ja,0
477000,304006,32,Fast anställd,Bil,10.62,36,1.57,15531,0.613,nej,0
500000,853350,28,Fast anställd,Bil,11.54,72,0.59,9656,0.136,nej,0
500000,591236,29,Fast anställd,Bil,9.8,60,0.85,10574,0.215,nej,0
500000,513550,31,Fast anställd,Konsumtion,10.33,36,0.97,16211,0.379,nej,0
128000,388558,51,Fast anställd,Renovering,5.82,48,0.33,2996,0.093,nej,0
500000,671765,37,Fast anställd,Konsumtion,11.11,24,0.74,23329,0.417,ja,0
401000,366415,23,Fast anställd,Övrigt,9.71,24,1.09,18450,0.604,nej,0
500000,645495,61,Fast anställd,Bil,9.96,36,0.77,16124,0.3,nej,0
231000,159830,23,Arbetslös,Renovering,18.16,24,1.45,11550,0.867,ja,1
129000,244421,64,Pensionär,Bil,13.02,48,0.53,3462,0.17,nej,0
258000,472313,51,Vikariat,Övrigt,10.83,36,0.55,8426,0.214,nej,1
500000,661549,42,Fast anställd,Övrigt,10.41,24,0.76,23167,0.42,nej,0
419000,602664,33,Fast anställd,Övrigt,13.28,48,0.7,11299,0.225,ja,0
324000,338613,25,Fast anställd,Bil,8.88,48,0.96,8044,0.285,nej,0
426000,353852,28,Egenföretagare,Bil,10.19,60,1.2,9091,0.308,nej,0
493000,516543,28,Fast anställd,Övrigt,7.54,48,0.95,11929,0.277,nej,0
88000,229857,68,Pensionär,Bil,9.21,24,0.38,4029,0.21,nej,0
493000,280054,36,Arbetslös,Renovering,13.06,48,1.76,13241,0.567,nej,0
197000,210937,36,Fast anställd,Bil,9.12,84,0.93,3182,0.181,nej,0
434000,275802,37,Vikariat,Övrigt,6.99,60,1.57,8592,0.374,nej,0
168000,409074,27,Fast anställd,Bil,9.25,36,0.41,5362,0.157,nej,0
273000,180704,40,Fast anställd,Övrigt,7.31,48,1.51,6577,0.437,nej,1
167000,299934,50,Fast anställd,Renovering,9.35,12,0.56,14632,0.585,nej,0
500000,608560,36,Fast anställd,Konsumtion,6.76,24,0.82,22332,0.44,nej,1
386000,299265,66,Pensionär,Renovering,9.62,36,1.29,12386,0.497,nej,0
500000,847967,38,Fast anställd,Renovering,8.76,36,0.59,15844,0.224,nej,1
500000,839724,49,Fast anställd,Konsumtion,7.93,60,0.6,10121,0.145,nej,0
195000,421496,29,Vikariat,Bil,11.44,84,0.46,3384,0.096,nej,0
500000,404187,52,Vikariat,Konsumtion,16.48,36,1.24,17697,0.525,ja,0
398000,500356,42,Fast anställd,Övrigt,9.38,36,0.8,12727,0.305,nej,0
86000,133716,68,Pensionär,Renovering,10.92,24,0.64,4005,0.359,nej,0
228000,222326,50,Vikariat,Renovering,10.05,24,1.03,10526,0.568,nej,0
262000,506478,26,Fast anställd,Konsumtion,10.5,24,0.52,12151,0.288,nej,0
452000,606590,43,Fast anställd,Övrigt,9.39,36,0.75,14456,0.286,nej,0
475000,541113,42,Fast anställd,Konsumtion,7.0,48,0.88,11374,0.252,nej,0
162000,226899,62,Pensionär,Bil,7.5,12,0.71,14055,0.743,nej,0
490000,502872,42,Vikariat,Konsumtion,13.9,60,0.97,11376,0.271,nej,0
405000,462653,69,Pensionär,Renovering,13.44,48,0.88,10954,0.284,nej,0
500000,678945,36,Fast anställd,Renovering,11.28,36,0.74,16436,0.29,nej,0
500000,691321,46,Fast anställd,Konsumtion,8.04,36,0.72,15677,0.272,nej,0
181000,402025,32,Fast anställd,Övrigt,13.07,24,0.45,8611,0.257,nej,0
500000,712529,40,Fast anställd,Bil,11.03,60,0.7,10879,0.183,nej,0
500000,381175,36,Vikariat,Konsumtion,10.93,60,1.31,10854,0.342,nej,1
500000,571361,31,Egenföretagare,Bil,16.96,36,0.88,17816,0.374,nej,0
500000,555654,43,Fast anställd,Konsumtion,7.35,24,0.9,22466,0.485,nej,0
376000,468588,35,Fast anställd,Övrigt,11.43,48,0.8,9797,0.251,nej,0
500000,361855,23,Fast anställd,Bil,7.46,36,1.38,15544,0.515,nej,1
500000,475086,19,Fast anställd,Renovering,7.98,48,1.05,12202,0.308,nej,0
500000,690634,45,Fast anställd,Konsumtion,16.01,48,0.72,14173,0.246,nej,0
500000,418940,25,Fast anställd,Konsumtion,10.76,84,1.19,8498,0.243,nej,0
500000,668419,40,Fast anställd,Konsumtion,14.12,36,0.75,17118,0.307,nej,0
369000,632841,38,Fast anställd,Övrigt,10.86,12,0.58,32589,0.618,nej,0
246000,440370,34,Fast anställd,Bil,10.51,60,0.56,5289,0.144,nej,0
500000,794986,57,Fast anställd,Konsumtion,12.1,12,0.63,44448,0.671,ja,0
437000,319834,39,Vikariat,Konsumtion,13.75,36,1.37,14883,0.558,nej,0
500000,829303,45,Fast anställd,Bil,9.56,24,0.6,22971,0.332,nej,0
233000,221578,37,Arbetslös,Övrigt,15.03,36,1.05,8080,0.438,nej,0
277000,486234,35,Fast anställd,Konsumtion,8.85,24,0.57,12636,0.312,nej,1
338000,358351,37,Fast anställd,Konsumtion,9.25,48,0.94,8451,0.283,nej,1
500000,474069,52,Fast anställd,Övrigt,9.56,48,1.05,12576,0.318,nej,0
500000,455287,48,Fast anställd,Bil,9.81,36,1.1,16089,0.424,nej,0
262000,203314,79,Pensionär,Konsumtion,9.37,48,1.29,6566,0.388,nej,0
500000,453084,40,Fast anställd,Konsumtion,5.61,12,1.1,42944,1.137,nej,0
266000,162600,26,Arbetslös,Övrigt,14.86,60,1.64,6309,0.466,nej,1
183000,353556,65,Pensionär,Bil,9.19,36,0.52,5836,0.198,nej,0
500000,772353,26,Fast anställd,Konsumtion,4.0,48,0.65,11290,0.175,nej,0
158000,318245,45,Fast anställd,Renovering,5.53,24,0.5,6969,0.263,nej,0
500000,659546,32,Vikariat,Övrigt,9.81,84,0.76,8252,0.15,nej,0
500000,467431,18,Fast anställd,Konsumtion,12.7,36,1.07,16775,0.431,nej,0
137000,257491,62,Vikariat,Konsumtion,11.55,24,0.53,6420,0.299,nej,0
500000,637439,32,Fast anställd,Renovering,7.78,24,0.78,22564,0.425,nej,1
482000,418210,32,Fast anställd,Konsumtion,9.02,24,1.15,22024,0.632,nej,1
500000,475153,54,Fast anställd,Renovering,12.26,60,1.05,11188,0.283,nej,0
156000,424430,25,Fast anställd,Övrigt,7.96,36,0.37,4886,0.138,nej,0
102000,232112,74,Pensionär,Övrigt,6.79,12,0.44,8816,0.456,nej,0
500000,629952,32,Fast anställd,Renovering,11.7,36,0.79,16536,0.315,nej,0
423000,272150,60,Pensionär,Konsumtion,12.29,24,1.55,19969,0.88,nej,1
476000,295721,55,Fast anställd,Konsumtion,11.84,72,1.61,9266,0.376,ja,1
500000,592953,47,Fast anställd,Övrigt,10.72,36,0.84,16303,0.33,nej,0
192000,320630,47,Fast anställd,Konsumtion,9.4,36,0.6,6141,0.23,nej,0
193000,326556,41,Fast anställd,Övrigt,8.02,36,0.59,6050,0.222,nej,0
500000,742228,43,Fast anställd,Bil,12.42,12,0.67,44523,0.72,nej,0
151000,321669,25,Fast anställd,Renovering,7.84,36,0.47,4721,0.176,nej,0
184000,138937,39,Egenföretagare,Konsumtion,13.52,84,1.32,3400,0.294,nej,0
500000,608043,28,Fast anställd,Konsumtion,9.67,36,0.82,16056,0.317,nej,0
409000,439612,24,Fast anställd,Bil,9.07,72,0.93,7387,0.202,nej,0
266000,277812,70,Pensionär,Renovering,8.11,24,0.96,12044,0.52,nej,0
500000,378037,49,Egenföretagare,Övrigt,9.33,48,1.32,12521,0.397,nej,0
500000,530239,34,Fast anställd,Konsumtion,8.88,24,0.94,22815,0.516,nej,0
500000,375700,35,Fast anställd,Renovering,8.22,60,1.33,10191,0.326,nej,0
420000,461775,61,Pensionär,Övrigt,9.73,48,0.91,10598,0.275,nej,1
99000,216061,38,Vikariat,Renovering,8.32,60,0.46,2023,0.112,nej,1
500000,571320,45,Fast anställd,Renovering,9.12,48,0.88,12471,0.262,nej,0
317000,612155,45,Fast anställd,Bil,10.51,48,0.52,8118,0.159,nej,0
324000,302602,43,Egenföretagare,Övrigt,9.92,36,1.07,10442,0.414,nej,0
238000,341701,31,Fast anställd,Konsumtion,11.35,36,0.7,7831,0.275,nej,0
273000,256348,28,Arbetslös,Bil,14.96,60,1.06,6489,0.304,nej,0
261000,345655,45,Fast anställd,Renovering,6.48,48,0.76,6187,0.215,nej,0
500000,326657,46,Egenföretagare,Konsumtion,8.86,36,1.53,15867,0.583,nej,1
500000,667008,36,Fast anställd,Konsumtion,6.15,48,0.75,11777,0.212,nej,0
452000,494923,33,Fast anställd,Övrigt,10.56,72,0.91,8502,0.206,nej,0
70000,172967,75,Pensionär,Konsumtion,9.82,72,0.4,1290,0.089,nej,1
500000,901189,34,Fast anställd,Renovering,5.5,36,0.55,15098,0.201,nej,0
351000,406157,45,Fast anställd,Konsumtion,7.87,36,0.86,10978,0.324,nej,0
500000,424656,36,Fast anställd,Bil,10.27,72,1.18,9331,0.264,nej,1
232000,534733,27,Fast anställd,Övrigt,9.78,24,0.43,10682,0.24,nej,0
291000,608515,54,Fast anställd,Renovering,12.53,24,0.48,13771,0.272,nej,0
500000,719553,39,Vikariat,Renovering,7.68,36,0.69,15594,0.26,nej,0
393000,273477,30,Fast anställd,Bil,11.8,36,1.44,13016,0.571,ja,1
500000,652837,24,Fast anställd,Renovering,7.0,36,0.77,15439,0.284,nej,0
453000,634157,25,Fast anställd,Bil,9.78,12,0.71,39780,0.753,nej,0
264000,345239,34,Vikariat,Bil,9.92,24,0.76,12173,0.423,nej,0
500000,655816,57,Egenföretagare,Bil,15.4,60,0.76,12000,0.22,ja,1
432000,678063,32,Fast anställd,Bil,8.48,36,0.64,13633,0.241,nej,0
475000,301436,52,Fast anställd,Övrigt,11.41,72,1.58,9141,0.364,nej,0
122000,307872,33,Arbetslös,Konsumtion,13.65,48,0.4,3312,0.129,nej,0
258000,283348,26,Fast anställd,Övrigt,6.96,12,0.91,22319,0.945,nej,0
299000,210956,65,Pensionär,Renovering,10.06,84,1.42,4973,0.283,nej,0
83000,274159,60,Pensionär,Bil,14.13,36,0.3,2842,0.124,nej,0
500000,1158307,29,Egenföretagare,Konsumtion,9.95,36,0.43,16122,0.167,ja,0
500000,438936,29,Fast anställd,Bil,6.64,72,1.14,8438,0.231,nej,0
120000,293731,56,Pensionär,Bil,10.08,60,0.41,2554,0.104,nej,0
500000,905315,53,Egenföretagare,Övrigt,14.32,48,0.55,13744,0.182,nej,0
336000,326076,40,Vikariat,Konsumtion,11.31,12,1.03,29745,1.095,nej,0
413000,323691,31,Fast anställd,Bil,7.98,12,1.28,35922,1.332,nej,0
500000,422509,40,Fast anställd,Konsumtion,10.55,24,1.18,23200,0.659,nej,1
500000,789991,29,Fast anställd,Renovering,13.89,60,0.63,11606,0.176,ja,0
457000,501221,18,Fast anställd,Konsumtion,7.8,60,0.91,9223,0.221,nej,0
467000,711926,67,Vikariat,Renovering,13.32,24,0.66,22272,0.375,nej,1
434000,633032,39,Fast anställd,Renovering,9.41,12,0.69,38037,0.721,nej,0
500000,390161,32,Fast anställd,Renovering,5.13,36,1.28,15015,0.462,nej,0
500000,497761,18,Fast anställd,Övrigt,9.16,72,1.0,9053,0.218,nej,0
109000,268706,23,Vikariat,Renovering,9.06,36,0.41,3469,0.155,nej,0
78000,242672,77,Pensionär,Konsumtion,12.76,48,0.32,2083,0.103,nej,0
500000,1200000,53,Fast anställd,Renovering,6.18,48,0.42,11784,0.118,nej,0
500000,698379,45,Fast anställd,Bil,8.29,60,0.72,10208,0.175,nej,0
472000,660917,26,Fast anställd,Bil,10.14,84,0.71,7870,0.143,nej,0
169000,291235,53,Vikariat,Bil,17.08,84,0.58,3461,0.143,nej,1
500000,969748,42,Egenföretagare,Konsumtion,15.6,36,0.52,17480,0.216,nej,0
459000,261673,41,Arbetslös,Övrigt,16.45,36,1.75,16239,0.745,ja,1
500000,944647,42,Fast anställd,Bil,10.37,60,0.53,10715,0.136,nej,0
250000,314355,19,Arbetslös,Renovering,20.28,48,0.8,7645,0.292,ja,0
500000,291361,26,Fast anställd,Övrigt,6.97,60,1.72,9894,0.407,nej,1
184000,245623,32,Vikariat,Övrigt,10.49,24,0.75,8532,0.417,nej,0
500000,344095,44,Fast anställd,Bil,12.89,48,1.45,13386,0.467,nej,0
138000,223422,59,Pensionär,Bil,9.85,24,0.62,6358,0.341,nej,0
500000,547549,36,Fast anställd,Renovering,14.37,24,0.91,24094,0.528,nej,0
246000,297039,36,Vikariat,Bil,9.74,36,0.83,7908,0.319,nej,0
327000,552262,72,Pensionär,Bil,9.28,48,0.59,8181,0.178,nej,0
500000,952302,44,Fast anställd,Övrigt,9.3,36,0.53,15970,0.201,nej,0
303000,487837,27,Fast anställd,Renovering,8.97,36,0.62,9631,0.237,ja,1
500000,533171,76,Pensionär,Bil,12.26,60,0.94,11188,0.252,nej,1
380000,823111,26,Fast anställd,Konsumtion,8.67,72,0.46,6788,0.099,nej,0
131000,417588,48,Fast anställd,Bil,10.15,60,0.31,2793,0.08,nej,0
388000,242019,32,Fast anställd,Bil,12.92,24,1.6,18432,0.914,ja,1
395000,335612,39,Vikariat,Övrigt,14.59,36,1.18,13614,0.487,nej,1
363000,390187,40,Fast anställd,Konsumtion,16.12,48,0.93,10310,0.317,ja,0
222000,525590,39,Fast anställd,Övrigt,9.65,48,0.42,5593,0.128,nej,0
500000,504452,44,Fast anställd,Renovering,6.44,36,0.99,15311,0.364,nej,0
445000,499846,41,Fast anställd,Renovering,11.36,36,0.89,14645,0.352,nej,0
355000,347008,72,Pensionär,Övrigt,12.21,48,1.02,9385,0.325,nej,0
182000,146806,39,Arbetslös,Renovering,11.85,48,1.24,4779,0.391,nej,1
500000,418309,25,Vikariat,Konsumtion,10.43,12,1.2,44058,1.264,nej,0
500000,419212,40,Fast anställd,Bil,9.69,48,1.19,12607,0.361,nej,1
403000,314895,64,Pensionär,Bil,15.09,36,1.28,13988,0.533,ja,1
500000,683576,26,Fast anställd,Konsumtion,9.12,12,0.73,43754,0.768,nej,1
253000,318526,35,Fast anställd,Konsumtion,11.91,12,0.79,22468,0.846,nej,0
188000,185289,36,Arbetslös,Övrigt,16.54,24,1.01,9254,0.599,ja,0
287000,416954,40,Egenföretagare,Bil,8.22,36,0.69,9023,0.26,nej,0
295000,342102,48,Egenföretagare,Konsumtion,18.91,60,0.86,7638,0.268,ja,0
500000,693783,51,Egenföretagare,Bil,8.57,36,0.72,15800,0.273,nej,0
500000,379976,41,Fast anställd,Konsumtion,7.62,60,1.32,10048,0.317,nej,0
499000,402564,43,Fast anställd,Renovering,11.46,36,1.24,16446,0.49,nej,1
331000,282526,38,Vikariat,Bil,8.8,24,1.17,15091,0.641,nej,0
500000,716561,45,Fast anställd,Renovering,8.11,60,0.7,10165,0.17,nej,0
500000,411533,42,Fast anställd,Bil,9.01,48,1.21,12445,0.363,nej,0
500000,556834,37,Egenföretagare,Konsumtion,5.13,12,0.9,42834,0.923,nej,0
500000,1188084,59,Egenföretagare,Renovering,15.27,48,0.42,13984,0.141,nej,0
168000,476304,32,Fast anställd,Konsumtion,9.94,48,0.35,4256,0.107,nej,0
500000,771452,52,Egenföretagare,Bil,8.71,36,0.65,15832,0.246,nej,0
500000,489630,59,Pensionär,Renovering,5.21,48,1.02,11562,0.283,nej,1
232000,518926,46,Vikariat,Bil,7.31,24,0.45,10420,0.241,nej,0
255000,486075,52,Fast anställd,Övrigt,5.51,48,0.52,5932,0.146,nej,0
500000,612153,18,Fast anställd,Övrigt,10.07,24,0.82,23089,0.453,nej,0
354000,311581,39,Fast anställd,Bil,10.09,24,1.14,16350,0.63,nej,0
500000,372124,45,Fast anställd,Renovering,11.03,24,1.34,23311,0.752,nej,1
228000,395681,40,Fast anställd,Renovering,11.33,24,0.58,10662,0.323,nej,1
370000,1071118,41,Fast anställd,Konsumtion,11.07,24,0.35,17257,0.193,nej,0
199000,367910,39,Fast anställd,Konsumtion,13.34,60,0.54,4563,0.149,nej,0
226000,231366,61,Pensionär,Bil,12.49,60,0.98,5083,0.264,nej,0
368000,339295,61,Fast anställd,Bil,11.9,48,1.08,9673,0.342,nej,0
500000,585315,32,Egenföretagare,Övrigt,11.79,60,0.85,11069,0.227,nej,0
500000,380757,42,Vikariat,Bil,12.67,36,1.31,16768,0.528,nej,0
500000,715234,31,Fast anställd,Konsumtion,10.99,36,0.7,16367,0.275,ja,0
98000,235111,18,Arbetslös,Bil,13.32,60,0.42,2246,0.115,nej,1
110000,223432,28,Vikariat,Konsumtion,15.46,36,0.49,3838,0.206,nej,0
157000,368594,23,Fast anställd,Bil,8.11,48,0.43,3841,0.125,nej,0
500000,875599,48,Egenföretagare,Konsumtion,12.63,36,0.57,16758,0.23,ja,0
318000,455360,31,Fast anställd,Konsumtion,8.59,36,0.7,10052,0.265,nej,0
500000,548892,32,Vikariat,Bil,9.79,60,0.91,10572,0.231,nej,0
231000,463986,27,Fast anställd,Bil,8.34,36,0.5,7275,0.188,nej,0
100000,221838,68,Pensionär,Bil,10.11,36,0.45,3232,0.175,nej,0
435000,439704,30,Fast anställd,Övrigt,10.19,24,0.99,20111,0.549,nej,0
222000,258120,47,Vikariat,Övrigt,12.42,36,0.86,7418,0.345,nej,1
500000,401136,41,Fast anställd,Konsumtion,14.97,48,1.25,13908,0.416,nej,0
500000,388607,32,Vikariat,Renovering,9.69,36,1.29,16061,0.496,nej,1
272000,571375,46,Egenföretagare,Renovering,12.28,48,0.48,7200,0.151,nej,0
425000,280248,38,Fast anställd,Övrigt,4.91,36,1.52,12720,0.545,nej,1
412000,360022,38,Vikariat,Övrigt,7.89,36,1.14,12890,0.43,nej,0
420000,398189,23,Fast anställd,Renovering,9.13,36,1.05,13381,0.403,nej,1
107000,244134,67,Pensionär,Konsumtion,10.66,60,0.44,2308,0.113,nej,1
500000,512184,41,Fast anställd,Konsumtion,10.73,48,0.98,12857,0.301,nej,0
97000,251416,76,Pensionär,Bil,11.04,36,0.39,3177,0.152,nej,0
500000,882989,30,Egenföretagare,Bil,15.11,48,0.57,13943,0.189,nej,0
328000,741048,60,Fast anställd,Konsumtion,13.76,60,0.44,7591,0.123,nej,0
500000,739433,43,Fast anställd,Renovering,8.89,36,0.68,15874,0.258,nej,0
500000,411177,22,Fast anställd,Renovering,7.49,60,1.22,10017,0.292,nej,1
363000,222181,62,Pensionär,Renovering,11.14,24,1.63,16942,0.915,nej,0
500000,503183,52,Fast anställd,Övrigt,11.83,48,0.99,13125,0.313,nej,1
500000,463878,50,Fast anställd,Konsumtion,9.84,36,1.08,16096,0.416,nej,1
470000,326305,38,Egenföretagare,Konsumtion,12.04,12,1.44,41768,1.536,nej,0
242000,323998,39,Fast anställd,Konsumtion,8.24,60,0.75,4935,0.183,nej,0
400000,356992,26,Vikariat,Övrigt,10.92,36,1.12,13080,0.44,nej,1
418000,424461,51,Fast anställd,Renovering,11.23,36,0.98,13730,0.388,nej,0
500000,622140,28,Fast anställd,Renovering,7.83,36,0.8,15629,0.301,nej,0
500000,616956,46,Egenföretagare,Bil,9.86,36,0.81,16101,0.313,nej,0
500000,718757,51,Fast anställd,Övrigt,11.0,48,0.7,12923,0.216,nej,0
133000,314659,38,Fast anställd,Bil,7.38,60,0.42,2657,0.101,nej,0
474000,334475,73,Pensionär,Konsumtion,9.88,72,1.42,8753,0.314,nej,0
195000,379036,56,Fast anställd,Renovering,9.75,48,0.51,4922,0.156,nej,0
49000,146516,37,Arbetslös,Bil,14.5,36,0.33,1687,0.138,nej,0
192000,178590,33,Arbetslös,Renovering,12.38,36,1.08,6412,0.431,nej,1
500000,710729,37,Fast anställd,Bil,13.83,48,0.7,13621,0.23,nej,0
151000,429204,30,Fast anställd,Bil,10.5,36,0.35,4908,0.137,nej,0
500000,967748,30,Egenföretagare,Konsumtion,10.48,24,0.52,23183,0.287,nej,0
500000,592500,42,Fast anställd,Konsumtion,10.33,48,0.84,12761,0.258,nej,0
161000,425946,36,Fast anställd,Övrigt,14.08,60,0.38,3753,0.106,nej,0
500000,790186,41,Egenföretagare,Bil,15.14,24,0.63,24277,0.369,ja,0
351000,571425,23,Fast anställd,Konsumtion,17.58,12,0.61,32110,0.674,ja,0
334000,224186,67,Pensionär,Övrigt,6.63,84,1.49,4981,0.267,nej,0
500000,937133,48,Fast anställd,Renovering,7.37,60,0.53,9988,0.128,nej,0
500000,535425,26,Fast anställd,Konsumtion,4.15,36,0.93,14795,0.332,nej,0
500000,492169,38,Fast anställd,Konsumtion,14.44,12,1.02,44997,1.097,nej,1
242000,160510,18,Arbetslös,Bil,11.7,72,1.51,4693,0.351,ja,1
500000,547347,24,Vikariat,Renovering,11.28,60,0.91,10941,0.24,nej,0
309000,572998,46,Egenföretagare,Bil,15.52,48,0.54,8681,0.182,nej,0
226000,609401,34,Fast anställd,Konsumtion,11.93,60,0.37,5019,0.099,nej,0
494000,409365,56,Fast anställd,Renovering,10.44,48,1.21,12634,0.37,nej,1
500000,654701,42,Fast anställd,Bil,12.71,48,0.76,13342,0.245,nej,0
500000,672753,43,Fast anställd,Konsumtion,7.83,72,0.74,8725,0.156,nej,0
236000,286624,27,Vikariat,Bil,12.55,36,0.82,7901,0.331,nej,0
202000,220588,34,Vikariat,Renovering,12.76,36,0.92,6783,0.369,ja,0
500000,599277,30,Fast anställd,Bil,9.17,60,0.83,10420,0.209,nej,0
200000,134143,24,Arbetslös,Övrigt,15.24,24,1.49,9720,0.87,nej,0
362000,515661,44,Fast anställd,Bil,12.44,48,0.7,9611,0.224,nej,0
304000,177759,43,Arbetslös,Bil,18.84,36,1.71,11119,0.751,ja,1
500000,749028,41,Fast anställd,Renovering,12.8,12,0.67,44612,0.715,ja,1
500000,426132,29,Fast anställd,Bil,6.78,24,1.17,22336,0.629,nej,0
500000,720388,41,Fast anställd,Konsumtion,7.45,24,0.69,22488,0.375,nej,0
500000,408409,18,Fast anställd,Övrigt,14.37,36,1.22,17179,0.505,nej,1
193000,514009,51,Vikariat,Konsumtion,19.34,24,0.38,9761,0.228,ja,0
500000,1005624,25,Fast anställd,Bil,6.77,36,0.5,15386,0.184,nej,0
365000,336442,26,Fast anställd,Bil,13.65,48,1.08,9910,0.353,nej,0
498000,511968,39,Egenföretagare,Renovering,14.93,48,0.97,13842,0.324,ja,1
443000,947965,40,Vikariat,Renovering,13.05,48,0.47,11896,0.151,nej,0
427000,302542,67,Pensionär,Konsumtion,7.72,36,1.41,13326,0.529,nej,0
248000,499631,26,Fast anställd,Bil,14.91,48,0.5,6891,0.166,nej,0
280000,477335,49,Vikariat,Renovering,9.95,60,0.59,5942,0.149,nej,1
179000,367463,21,Vikariat,Bil,8.7,24,0.49,8153,0.266,nej,0
83000,269001,23,Fast anställd,Bil,11.6,60,0.31,1830,0.082,ja,0
500000,726722,36,Fast anställd,Konsumtion,16.07,72,0.69,10865,0.179,nej,0
171000,242551,25,Fast anställd,Bil,10.15,48,0.71,4349,0.215,nej,0
221000,422575,50,Fast anställd,Konsumtion,6.93,84,0.52,3328,0.095,nej,0
500000,746088,26,Fast anställd,Konsumtion,7.53,12,0.67,43386,0.698,nej,0
452000,431580,53,Fast anställd,Renovering,5.13,24,1.05,19856,0.552,nej,0
299000,284135,48,Vikariat,Övrigt,12.61,72,1.05,5941,0.251,nej,0
419000,492742,50,Vikariat,Renovering,7.51,12,0.85,36353,0.885,nej,1
167000,160688,53,Arbetslös,Bil,18.09,48,1.04,4913,0.367,nej,0
225000,240118,38,Egenföretagare,Övrigt,15.6,24,0.94,10974,0.548,ja,1
500000,538250,27,Fast anställd,Renovering,9.25,36,0.93,15958,0.356,nej,0
96000,280722,67,Pensionär,Bil,12.59,36,0.34,3216,0.137,nej,0
327000,204208,64,Pensionär,Övrigt,11.81,24,1.6,15364,0.903,nej,0
406000,611049,30,Fast anställd,Konsumtion,9.89,48,0.66,10276,0.202,nej,0
500000,426160,39,Vikariat,Bil,8.75,24,1.17,22785,0.642,nej,0
164000,181690,31,Arbetslös,Konsumtion,15.53,36,0.9,5728,0.378,nej,0
327000,441544,30,Fast anställd,Övrigt,10.52,60,0.74,7032,0.191,nej,0
417000,341505,66,Pensionär,Bil,10.73,48,1.22,10723,0.377,nej,0
500000,741645,43,Fast anställd,Konsumtion,9.7,48,0.67,12609,0.204,nej,1
431000,442865,47,Fast anställd,Övrigt,10.32,36,0.97,13972,0.379,nej,0
500000,614854,21,Fast anställd,Övrigt,10.26,24,0.81,23133,0.451,nej,0
171000,441450,34,Vikariat,Konsumtion,13.59,36,0.39,5810,0.158,nej,0
500000,686700,36,Egenföretagare,Renovering,7.39,36,0.73,15528,0.271,nej,1
315000,200752,23,Arbetslös,Konsumtion,10.75,24,1.57,14645,0.875,nej,1
318000,355288,36,Fast anställd,Bil,9.69,48,0.9,8018,0.271,nej,1
500000,415868,39,Fast anställd,Konsumtion,7.6,36,1.2,15576,0.449,nej,0
