lanebelopp,kontantinsats_procent,inkomst,skuldkvot,bostadsort,ranta,tidigare_betalningsanmarkning,default
1942033,12.2,709865,2.74,Ovrigt,2.4,nej,1
1704954,15.5,392335,4.35,Malmo,3.16,nej,1
2533785,23.2,372735,6.8,Stockholm,2.74,nej,0
2209915,18.8,505400,4.37,Stockholm,2.97,nej,1
5000000,19.3,1033350,4.84,Stockholm,2.94,nej,1
3224459,20.6,503000,6.41,Goteborg,3.16,ja,1
4946561,17.5,957674,5.17,Malmo,2.74,nej,0
3254557,12.9,656825,4.95,Goteborg,2.64,nej,0
1361790,23.6,377783,3.6,Goteborg,3.49,ja,0
2189474,13.3,499034,4.39,Goteborg,2.32,nej,1
1638251,17.6,314491,5.21,Malmo,4.3,ja,1
1399025,12.2,306393,4.57,Ovrigt,2.67,nej,0
5000000,13.8,1200000,4.17,Stockholm,3.47,nej,0
3894026,12.1,734870,5.3,Goteborg,2.8,nej,0
3103268,20.7,842761,3.68,Stockholm,3.82,nej,0
890017,12.2,344802,2.58,Malmo,3.22,nej,0
2817989,16.5,750003,3.76,Ovrigt,2.55,nej,0
1735339,17.8,621422,2.79,Ovrigt,4.7,nej,0
4330859,16.4,1200000,3.61,Stockholm,2.95,nej,0
3580399,12.1,833380,4.3,Ovrigt,2.87,nej,0
1822966,12.2,330500,5.52,Stockholm,2.91,nej,0
1586090,21.2,300000,5.29,Malmo,3.44,nej,1
2506534,13.6,399706,6.27,Stockholm,3.31,ja,1
1288850,11.1,300000,4.3,Ovrigt,3.28,nej,0
2188808,15.0,556476,3.93,Goteborg,2.19,nej,0
1206634,17.4,352666,3.42,Malmo,3.16,nej,0
3588490,11.2,917162,3.91,Ovrigt,3.88,nej,0
4992448,15.7,1200000,4.16,Stockholm,2.87,nej,0
4145826,15.6,595654,6.96,Stockholm,3.73,nej,1
3221087,11.8,875132,3.68,Ovrigt,2.2,nej,0
4638315,17.9,1083009,4.28,Stockholm,2.83,nej,0
3039200,11.6,498678,6.09,Stockholm,2.47,nej,0
1916516,17.3,300000,6.39,Goteborg,5.0,ja,1
1130190,13.7,405474,2.79,Malmo,2.96,nej,0
1729330,12.7,461460,3.75,Stockholm,2.81,nej,0
4598363,13.8,648619,7.09,Stockholm,3.05,nej,0
2320021,11.6,618895,3.75,Stockholm,3.2,nej,0
1454926,11.3,501423,2.9,Goteborg,2.98,nej,0
1559809,19.2,493596,3.16,Ovrigt,2.49,nej,0
1054035,14.8,300000,3.51,Ovrigt,4.01,nej,1
2343312,13.5,521541,4.49,Malmo,3.85,nej,0
2784082,19.7,500895,5.56,Stockholm,3.4,nej,1
2099608,15.7,433649,4.84,Ovrigt,3.37,nej,1
4094162,16.2,717095,5.71,Goteborg,3.33,nej,1
2827414,16.1,365945,7.73,Stockholm,2.93,nej,1
1267175,14.7,357711,3.54,Ovrigt,2.86,nej,0
907049,16.9,381774,2.38,Ovrigt,5.0,ja,0
1618885,12.8,325882,4.97,Ovrigt,3.58,nej,1
1226218,15.4,573740,2.14,Ovrigt,2.4,nej,0
3035851,13.5,447684,6.78,Stockholm,3.59,ja,1
1622301,22.4,478226,3.39,Stockholm,3.49,nej,0
1719922,14.5,333044,5.16,Malmo,3.42,nej,1
5000000,12.2,924327,5.41,Stockholm,3.52,nej,1
1705931,14.4,401523,4.25,Goteborg,3.21,ja,1
1367479,17.1,481190,2.84,Ovrigt,3.39,nej,1
2468820,19.1,882295,2.8,Ovrigt,3.87,nej,0
2203277,16.4,474526,4.64,Goteborg,2.3,nej,0
1644743,14.4,624573,2.63,Ovrigt,4.24,nej,0
3223823,13.4,781164,4.13,Ovrigt,3.4,nej,1
2528255,17.9,667221,3.79,Malmo,3.27,nej,0
2799968,15.7,593195,4.72,Stockholm,2.63,nej,0
4129734,11.7,772079,5.35,Stockholm,2.82,nej,1
2040698,14.0,356842,5.72,Stockholm,2.97,nej,0
1702955,13.9,437128,3.9,Stockholm,2.34,nej,0
3033889,15.2,468893,6.47,Stockholm,3.01,nej,0
5000000,17.7,1200000,4.17,Stockholm,2.98,ja,1
1349549,16.4,353262,3.82,Goteborg,3.61,nej,0
798498,20.4,300000,2.66,Ovrigt,2.0,nej,0
2639429,14.8,393340,6.71,Stockholm,3.05,nej,0
1337604,11.8,500781,2.67,Ovrigt,2.62,nej,0
1238596,18.4,468386,2.64,Malmo,3.2,nej,0
5000000,12.5,922371,5.42,Stockholm,4.61,nej,0
1486141,20.5,523610,2.84,Ovrigt,4.62,ja,1
930400,12.3,300000,3.1,Malmo,3.58,ja,0
2311404,14.3,354012,6.53,Goteborg,3.09,nej,1
2068857,14.1,691163,2.99,Ovrigt,2.7,nej,0
4052444,14.2,550554,7.36,Stockholm,3.11,nej,1
2222349,13.5,711433,3.12,Malmo,3.64,nej,0
3924117,14.0,562489,6.98,Stockholm,3.31,ja,1
1085551,12.3,300000,3.62,Ovrigt,4.14,nej,0
1322036,14.1,433087,3.05,Goteborg,3.75,nej,0
1522170,13.2,300372,5.07,Malmo,4.33,ja,1
3481157,11.4,476288,7.31,Stockholm,3.43,nej,0
1472142,19.3,479438,3.07,Malmo,3.62,ja,0
2104192,12.3,491217,4.28,Ovrigt,3.81,nej,0
1339035,12.0,300000,4.46,Goteborg,3.01,nej,0
2257620,13.6,439350,5.14,Malmo,2.19,nej,0
2126207,18.1,386680,5.5,Goteborg,3.25,nej,0
680762,15.4,308857,2.2,Ovrigt,2.5,nej,0
1772647,16.4,515593,3.44,Goteborg,2.84,nej,0
1132645,12.4,321199,3.53,Ovrigt,3.62,nej,0
3411247,11.3,695826,4.9,Ovrigt,3.13,nej,1
3198287,16.1,786403,4.07,Goteborg,3.71,ja,1
5000000,16.5,958122,5.22,Stockholm,3.9,nej,0
1121763,13.2,401128,2.8,Goteborg,2.0,nej,0
1272180,12.6,300000,4.24,Ovrigt,3.87,nej,1
3698962,15.5,617115,5.99,Stockholm,3.71,ja,1
2534187,12.4,460404,5.5,Goteborg,3.16,nej,0
1511312,16.3,313787,4.82,Ovrigt,4.04,ja,1
1012433,18.2,305500,3.31,Goteborg,3.58,nej,0
1486200,13.6,435126,3.42,Malmo,3.82,nej,1
3953177,16.4,508068,7.78,Stockholm,3.06,nej,0
3115367,11.2,786492,3.96,Stockholm,3.12,nej,0
2229726,12.8,522323,4.27,Ovrigt,3.57,nej,0
5000000,12.4,927566,5.39,Stockholm,2.0,nej,1
2294293,17.8,360873,6.36,Stockholm,3.14,nej,0
1316681,12.9,469969,2.8,Ovrigt,3.5,nej,0
1887843,11.9,446419,4.23,Stockholm,2.9,nej,1
1232209,11.8,300000,4.11,Ovrigt,2.72,nej,0
903505,13.1,337243,2.68,Ovrigt,3.11,nej,0
5000000,17.0,915734,5.46,Stockholm,2.85,nej,0
2825461,10.1,514562,5.49,Stockholm,3.45,ja,1
2452374,17.4,748766,3.28,Ovrigt,2.92,nej,0
2378635,16.7,608986,3.91,Goteborg,4.14,nej,0
3857108,13.1,510100,7.56,Stockholm,2.52,nej,1
2315329,20.0,636678,3.64,Ovrigt,3.7,nej,0
4141848,15.9,713657,5.8,Stockholm,2.85,nej,1
1484711,14.7,300000,4.95,Ovrigt,3.4,nej,0
5000000,16.8,1200000,4.17,Stockholm,3.59,nej,0
5000000,17.9,662510,7.55,Stockholm,4.12,nej,1
2246736,16.1,601702,3.73,Stockholm,3.44,nej,0
1393125,18.2,300000,4.64,Ovrigt,2.96,nej,1
2605364,17.7,709145,3.67,Malmo,3.24,nej,0
2233316,15.7,492332,4.54,Ovrigt,4.35,nej,1
3801071,14.5,628879,6.04,Goteborg,3.3,nej,1
2186438,13.9,487471,4.49,Stockholm,2.42,nej,0
4260402,13.5,833709,5.11,Stockholm,2.97,nej,1
3904537,12.6,704135,5.55,Goteborg,3.79,ja,1
963805,18.1,338570,2.85,Malmo,3.64,nej,0
1543310,12.4,300000,5.14,Malmo,2.47,nej,0
2827803,11.0,753548,3.75,Stockholm,2.9,nej,0
1453651,15.0,300000,4.85,Ovrigt,3.33,nej,0
2860518,14.2,634635,4.51,Stockholm,3.03,nej,1
1284522,11.6,334737,3.84,Ovrigt,3.25,nej,0
3678428,15.4,972345,3.78,Stockholm,3.29,nej,0
1582600,17.6,417843,3.79,Goteborg,3.33,nej,0
4731688,16.4,929971,5.09,Stockholm,2.64,nej,0
1841003,18.5,398043,4.63,Goteborg,3.68,nej,1
1650155,13.9,660000,2.5,Malmo,2.88,nej,0
5000000,19.6,1114745,4.49,Goteborg,3.19,nej,1
886528,13.5,318947,2.78,Goteborg,3.43,ja,0
1991643,14.8,449915,4.43,Ovrigt,3.22,nej,0
4976431,14.3,1200000,4.15,Malmo,3.31,nej,1
1514367,16.1,411117,3.68,Ovrigt,3.22,nej,0
2569519,23.2,612139,4.2,Stockholm,2.73,nej,0
2805370,13.4,606463,4.63,Malmo,3.88,nej,0
1970014,15.6,449743,4.38,Malmo,3.55,nej,0
1014693,15.1,300000,3.38,Goteborg,3.12,nej,0
2819927,11.5,769052,3.67,Goteborg,3.11,nej,0
1066323,12.8,300000,3.55,Stockholm,2.76,nej,0
1795289,11.8,505489,3.55,Stockholm,2.83,nej,0
3206617,16.1,967983,3.31,Stockholm,4.07,nej,0
2202370,14.9,517820,4.25,Stockholm,2.99,nej,1
1635437,14.7,335212,4.88,Malmo,4.86,nej,1
2268237,14.4,628886,3.61,Malmo,2.5,nej,0
943390,16.5,300000,3.14,Ovrigt,3.79,ja,1
755225,13.2,300000,2.52,Ovrigt,3.34,nej,0
3911318,12.7,666506,5.87,Stockholm,3.22,nej,1
1169360,11.9,372067,3.14,Ovrigt,2.71,ja,1
1241112,12.0,300000,4.14,Ovrigt,2.38,nej,1
3535522,11.2,630823,5.6,Goteborg,3.32,nej,0
2422076,12.5,532743,4.55,Malmo,2.59,nej,1
1021363,15.6,346659,2.95,Ovrigt,3.93,nej,0
2048789,15.7,435159,4.71,Goteborg,3.07,nej,0
1388915,13.7,483186,2.87,Ovrigt,3.35,nej,0
5000000,13.0,961398,5.2,Stockholm,3.69,ja,1
3593026,14.6,533323,6.74,Stockholm,3.16,nej,0
2952985,17.8,635314,4.65,Goteborg,4.11,nej,0
3260801,17.8,554643,5.88,Malmo,3.85,nej,0
2134842,12.3,569049,3.75,Ovrigt,3.29,nej,0
1261606,13.6,406656,3.1,Ovrigt,3.6,nej,0
1058236,20.8,339445,3.12,Goteborg,3.9,nej,0
2841025,13.3,496332,5.72,Stockholm,2.84,nej,1
2151016,12.9,459154,4.68,Ovrigt,2.74,ja,0
5000000,19.7,915646,5.46,Malmo,3.53,nej,1
2952845,14.6,492077,6.0,Stockholm,3.95,nej,0
2877102,18.0,674626,4.26,Goteborg,2.17,nej,0
1425263,15.6,351082,4.06,Ovrigt,2.84,nej,0
1837753,21.2,418397,4.39,Ovrigt,3.98,ja,1
3885735,18.6,896414,4.33,Goteborg,2.61,nej,1
4391802,15.6,810751,5.42,Stockholm,3.11,nej,0
1244950,17.8,300000,4.15,Ovrigt,2.53,nej,1
1959295,12.3,351867,5.57,Malmo,3.01,nej,1
4683474,20.8,808138,5.8,Goteborg,3.62,nej,1
2118613,10.2,632067,3.35,Stockholm,2.6,ja,1
748502,14.8,300000,2.5,Ovrigt,2.57,nej,0
3068648,12.6,430377,7.13,Stockholm,4.04,nej,1
5000000,16.2,791272,6.32,Stockholm,3.01,ja,1
3090843,12.1,727787,4.25,Goteborg,2.0,nej,0
3553799,15.2,601476,5.91,Stockholm,3.3,nej,0
5000000,17.6,1190787,4.2,Malmo,3.16,nej,1
5000000,15.2,830398,6.02,Stockholm,3.29,nej,0
2103441,12.6,401357,5.24,Malmo,3.23,nej,1
1811499,17.2,430937,4.2,Stockholm,3.96,nej,0
2657732,11.0,404354,6.57,Stockholm,2.78,nej,0
2533720,12.1,682944,3.71,Stockholm,3.14,nej,0
1575151,13.5,329222,4.78,Ovrigt,2.94,nej,1
2008511,17.3,781912,2.57,Ovrigt,3.61,nej,0
5000000,10.8,1073596,4.66,Stockholm,3.67,nej,1
2031991,20.7,515672,3.94,Ovrigt,3.42,nej,0
1565744,13.3,300000,5.22,Malmo,4.49,nej,0
1152114,21.0,305930,3.77,Ovrigt,3.53,nej,0
2407186,15.4,807962,2.98,Goteborg,4.29,ja,1
1755537,15.8,353194,4.97,Malmo,2.67,nej,1
4671371,13.7,935518,4.99,Stockholm,2.78,nej,1
2354643,20.2,591159,3.98,Goteborg,4.39,nej,0
2074139,18.7,408679,5.08,Ovrigt,2.39,nej,0
1854084,21.5,369116,5.02,Goteborg,3.66,nej,0
3728823,18.1,575101,6.48,Stockholm,4.6,ja,0
3636708,21.7,644260,5.64,Stockholm,3.91,nej,1
2671563,16.8,605019,4.42,Ovrigt,2.24,nej,0
1593190,16.2,310427,5.13,Malmo,2.99,nej,0
2324002,15.3,440151,5.28,Goteborg,3.57,nej,0
2075788,10.5,407554,5.09,Ovrigt,3.65,nej,0
4158569,14.4,778458,5.34,Stockholm,3.19,nej,1
2683768,16.9,415240,6.46,Stockholm,2.78,nej,0
1349516,10.6,300000,4.5,Ovrigt,3.58,ja,0
3879374,16.5,781981,4.96,Stockholm,2.83,nej,0
1734445,18.2,325403,5.33,Stockholm,2.45,nej,0
5000000,13.6,817488,6.12,Goteborg,3.02,nej,1
835358,13.9,376107,2.22,Ovrigt,4.31,nej,0
1535712,15.8,321575,4.78,Stockholm,3.03,nej,0
1179746,19.1,330324,3.57,Ovrigt,2.29,nej,0
991991,11.8,465864,2.13,Ovrigt,2.98,nej,0
3542692,14.5,482588,7.34,Stockholm,4.24,nej,1
1201144,12.8,403532,2.98,Ovrigt,2.24,nej,0
2460057,16.2,657389,3.74,Goteborg,3.2,nej,1
2664357,15.8,450955,5.91,Goteborg,3.64,nej,0
885600,13.4,300000,2.95,Ovrigt,2.52,nej,1
1449678,18.7,355189,4.08,Ovrigt,4.12,ja,1
5000000,17.3,1051718,4.75,Stockholm,2.65,nej,0
5000000,12.1,959363,5.21,Goteborg,2.46,nej,0
1728153,11.3,300000,5.76,Goteborg,4.27,ja,0
2338422,14.5,756464,3.09,Goteborg,4.29,nej,0
1652212,18.5,540396,3.06,Goteborg,2.97,nej,0
4015038,18.5,864229,4.65,Stockholm,3.55,nej,1
932099,11.4,354975,2.63,Malmo,4.39,ja,0
1402996,15.5,300000,4.68,Goteborg,3.3,nej,1
3807341,20.7,754488,5.05,Stockholm,2.79,nej,1
1134645,10.2,300000,3.78,Ovrigt,2.59,nej,0
904168,19.0,300000,3.01,Ovrigt,2.72,nej,0
1386045,12.7,300000,4.62,Goteborg,3.09,nej,0
3624974,14.6,759461,4.77,Stockholm,2.95,nej,1
1489088,11.8,467792,3.18,Malmo,2.51,nej,0
5000000,10.8,816666,6.12,Stockholm,3.08,nej,1
4927884,13.1,780453,6.31,Stockholm,2.82,nej,0
1553365,16.7,338279,4.59,Ovrigt,3.53,nej,0
4197779,11.4,580596,7.23,Stockholm,2.97,nej,0
3141859,15.9,486710,6.46,Stockholm,3.71,nej,0
3501636,14.9,549008,6.38,Stockholm,3.34,nej,0
1422758,11.0,405590,3.51,Stockholm,2.9,nej,0
2617721,14.7,698153,3.75,Stockholm,3.1,nej,0
2795431,17.5,615412,4.54,Ovrigt,3.12,nej,0
1856630,12.1,430780,4.31,Stockholm,3.3,nej,1
4853222,13.1,997001,4.87,Stockholm,3.42,nej,0
2444196,15.7,624938,3.91,Stockholm,2.93,nej,0
1192718,14.1,440837,2.71,Ovrigt,3.06,nej,0
1720606,13.9,300000,5.74,Goteborg,3.27,nej,0
1127447,15.8,300000,3.76,Goteborg,2.0,nej,0
1467641,11.9,424066,3.46,Ovrigt,3.53,nej,0
2235656,19.4,670576,3.33,Goteborg,3.23,ja,0
2892033,13.6,456547,6.33,Stockholm,3.03,nej,1
5000000,14.1,1164773,4.29,Stockholm,2.79,nej,0
2717647,20.1,656038,4.14,Goteborg,3.65,nej,0
2832328,15.6,415261,6.82,Stockholm,3.81,nej,0
1495859,16.8,447906,3.34,Malmo,3.83,ja,0
5000000,13.0,1200000,4.17,Stockholm,3.69,ja,1
1516462,12.6,300000,5.05,Malmo,3.18,nej,1
5000000,15.3,737711,6.78,Stockholm,3.83,ja,1
2260639,15.7,524868,4.31,Stockholm,3.8,nej,0
2018031,15.3,648721,3.11,Goteborg,5.0,nej,1
1932283,16.2,664579,2.91,Ovrigt,3.1,nej,0
1350280,19.8,418949,3.22,Goteborg,3.54,nej,0
2141476,13.7,692154,3.09,Malmo,2.69,nej,0
5000000,12.1,1200000,4.17,Stockholm,2.75,nej,0
3148154,21.8,613238,5.13,Stockholm,3.3,ja,1
5000000,17.1,817458,6.12,Stockholm,4.0,nej,0
1952324,19.0,471570,4.14,Stockholm,4.34,ja,0
4616818,13.0,601814,7.67,Stockholm,2.97,nej,1
3859633,17.6,556448,6.94,Stockholm,3.33,nej,0
2613929,18.5,550605,4.75,Ovrigt,3.66,nej,0
5000000,12.9,966919,5.17,Stockholm,3.92,nej,0
2174866,17.4,423427,5.14,Malmo,3.45,nej,1
5000000,11.1,902974,5.54,Goteborg,3.26,nej,0
3999505,15.3,901683,4.44,Goteborg,3.99,nej,0
2661041,17.1,620785,4.29,Malmo,2.54,nej,1
3640141,12.1,485818,7.49,Stockholm,2.05,nej,1
2324236,12.8,467553,4.97,Stockholm,3.95,nej,0
674937,12.7,300000,2.25,Ovrigt,2.93,nej,0
2571372,20.7,585175,4.39,Ovrigt,4.0,nej,1
2154517,13.1,367799,5.86,Stockholm,4.35,nej,0
5000000,11.8,782880,6.39,Stockholm,4.31,nej,1
704929,15.7,300000,2.35,Ovrigt,2.34,ja,0
5000000,10.8,830197,6.02,Stockholm,4.33,ja,1
1499887,13.7,445471,3.37,Malmo,2.89,nej,0
5000000,10.6,833555,6.0,Goteborg,2.81,nej,0
3535483,14.2,942773,3.75,Stockholm,3.42,nej,0
4281345,19.1,785461,5.45,Malmo,2.82,nej,1
2710925,16.4,877057,3.09,Goteborg,3.65,nej,0
2127885,15.8,632510,3.36,Stockholm,3.99,nej,0
1124187,11.0,307577,3.65,Goteborg,3.08,nej,0
934742,16.3,300000,3.12,Ovrigt,3.42,nej,0
1407855,17.2,300000,4.69,Malmo,3.49,ja,1
1490220,17.7,387136,3.85,Stockholm,3.48,nej,0
2228339,17.6,502589,4.43,Goteborg,4.91,ja,1
874510,15.0,320019,2.73,Ovrigt,3.45,nej,0
1739314,16.6,372482,4.67,Ovrigt,3.13,nej,1
1431776,17.0,538792,2.66,Malmo,3.99,nej,0
2575019,22.1,528804,4.87,Stockholm,2.96,nej,0
1201001,11.8,300000,4.0,Ovrigt,2.97,nej,1
2466809,13.5,433092,5.7,Malmo,2.8,nej,0
3001417,15.4,416900,7.2,Stockholm,2.58,ja,1
2718709,12.3,438750,6.2,Goteborg,2.68,nej,1
3613190,13.3,1021835,3.54,Stockholm,3.23,nej,0
2161191,14.7,397042,5.44,Malmo,3.34,nej,1
5000000,17.4,1200000,4.17,Stockholm,2.62,nej,1
4438445,11.0,784384,5.66,Malmo,2.89,nej,1
969033,13.1,317514,3.05,Ovrigt,2.06,nej,0
1451250,11.7,300000,4.84,Ovrigt,4.51,nej,1
1302506,16.5,391984,3.32,Ovrigt,4.08,nej,0
2547140,16.8,634968,4.01,Ovrigt,2.77,nej,0
2542682,19.4,490864,5.18,Stockholm,3.28,nej,0
2542660,12.0,636179,4.0,Malmo,2.67,nej,0
3848878,13.8,792839,4.85,Goteborg,3.81,nej,1
955164,15.3,300000,3.18,Ovrigt,3.59,nej,0
3124679,17.2,455695,6.86,Stockholm,2.41,nej,1
2134779,17.6,532354,4.01,Ovrigt,2.62,nej,0
2310228,13.6,470118,4.91,Malmo,3.16,nej,0
855622,15.2,304240,2.81,Ovrigt,4.03,nej,0
3974238,17.1,518724,7.66,Stockholm,2.97,nej,1
3630863,14.0,580585,6.25,Stockholm,3.98,nej,0
813497,21.0,300000,2.71,Ovrigt,3.83,ja,0
5000000,18.3,811189,6.16,Stockholm,2.7,nej,1
873254,10.2,330553,2.64,Ovrigt,3.36,ja,0
1061520,19.3,300000,3.54,Stockholm,3.58,nej,0
1904647,19.4,438209,4.35,Malmo,3.7,nej,0
1773975,18.6,363440,4.88,Goteborg,3.76,nej,0
2748421,10.6,869374,3.16,Malmo,3.33,nej,0
1301935,13.1,350046,3.72,Malmo,3.47,nej,0
2907835,14.4,384978,7.55,Stockholm,4.55,nej,0
3327022,14.8,731734,4.55,Stockholm,4.64,nej,0
1814857,14.5,458548,3.96,Stockholm,3.57,ja,0
1935015,13.0,323908,5.97,Malmo,2.14,nej,0
2346247,13.6,599469,3.91,Goteborg,3.83,ja,0
1244626,13.6,300000,4.15,Ovrigt,3.27,nej,1
1092452,11.6,300000,3.64,Goteborg,2.44,nej,0
4747245,11.5,975201,4.87,Goteborg,3.27,nej,0
2612186,13.8,616491,4.24,Goteborg,2.57,nej,0
4097027,14.9,537302,7.63,Stockholm,3.43,nej,1
3112588,14.9,596365,5.22,Stockholm,3.56,nej,0
1893177,14.8,490090,3.86,Ovrigt,3.52,nej,0
2916295,16.7,590860,4.94,Ovrigt,3.79,nej,1
3420965,11.5,441357,7.75,Stockholm,3.48,nej,0
1462722,11.7,512193,2.86,Malmo,3.67,nej,0
1505924,16.8,326870,4.61,Ovrigt,3.98,nej,1
1913632,11.6,453344,4.22,Goteborg,2.93,nej,0
3793330,10.8,636842,5.96,Stockholm,3.11,nej,1
2952082,20.1,595602,4.96,Stockholm,2.99,nej,1
2817930,15.1,656203,4.29,Goteborg,2.75,nej,0
1263532,20.2,486423,2.6,Ovrigt,3.51,ja,0
1351404,20.2,300000,4.5,Malmo,3.7,nej,0
1990513,11.1,346927,5.74,Stockholm,3.64,nej,0
2117860,17.8,515098,4.11,Stockholm,2.18,nej,0
3108461,11.4,831885,3.74,Ovrigt,4.23,nej,1
1505993,12.0,300000,5.02,Ovrigt,3.71,nej,0
2035460,13.5,407057,5.0,Malmo,3.34,nej,0
1493441,19.7,356989,4.18,Malmo,2.37,nej,1
3549496,14.8,478486,7.42,Stockholm,2.49,nej,0
1649314,10.9,429894,3.84,Ovrigt,4.1,nej,1
1771347,13.9,701033,2.53,Ovrigt,3.8,nej,0
4114586,17.3,716681,5.74,Stockholm,3.88,nej,0
799018,14.0,300000,2.66,Ovrigt,3.12,nej,0
5000000,15.3,1200000,4.17,Stockholm,3.98,nej,1
4714808,11.8,616263,7.65,Stockholm,2.38,nej,0
2319019,13.5,474070,4.89,Stockholm,2.97,ja,1
5000000,12.2,1050564,4.76,Stockholm,3.81,nej,0
2558215,11.0,495029,5.17,Stockholm,2.65,nej,1
3659452,13.3,950901,3.85,Goteborg,3.18,nej,0
2004502,19.8,345152,5.81,Goteborg,2.14,nej,1
4442719,14.6,866322,5.13,Goteborg,2.0,nej,0
2292034,15.5,647205,3.54,Stockholm,2.59,nej,0
5000000,12.6,1000910,5.0,Stockholm,2.97,nej,1
2986562,10.4,946670,3.15,Malmo,2.65,nej,0
2026437,10.3,310816,6.52,Goteborg,3.57,nej,1
4938060,15.8,994811,4.96,Stockholm,3.81,nej,0
1187681,15.5,300000,3.96,Ovrigt,4.3,ja,0
706957,16.9,300000,2.36,Ovrigt,2.51,nej,0
945111,12.2,300000,3.15,Ovrigt,3.51,nej,0
3492133,14.8,598064,5.84,Goteborg,2.46,nej,0
3280612,11.3,605134,5.42,Stockholm,4.85,ja,1
2344654,11.1,413803,5.67,Malmo,3.79,ja,1
3714726,13.2,633169,5.87,Stockholm,2.69,nej,0
3917738,18.9,619405,6.33,Goteborg,3.23,nej,0
5000000,12.9,780195,6.41,Stockholm,3.3,nej,0
2155122,15.6,620119,3.48,Ovrigt,3.62,nej,0
5000000,13.0,1200000,4.17,Stockholm,2.07,nej,0
1829295,16.9,396906,4.61,Ovrigt,2.78,nej,0
904803,17.7,324994,2.78,Ovrigt,3.87,ja,0
3791694,12.7,624942,6.07,Goteborg,3.67,nej,0
1165788,14.7,300000,3.89,Ovrigt,5.0,nej,0
1699381,14.8,337229,5.04,Malmo,4.03,nej,1
1410562,16.2,597047,2.36,Ovrigt,2.79,nej,0
2651888,18.4,465258,5.7,Goteborg,4.26,nej,0
914877,14.7,300000,3.05,Ovrigt,3.55,nej,0
1755043,12.1,300000,5.85,Goteborg,4.02,nej,0
1485697,16.8,408189,3.64,Ovrigt,3.48,nej,0
2939262,14.7,772014,3.81,Goteborg,4.06,nej,0
4928490,11.1,767902,6.42,Goteborg,3.85,nej,0
1841694,15.5,418466,4.4,Ovrigt,3.53,nej,0
4521790,13.8,894091,5.06,Ovrigt,2.94,nej,1
1601805,16.9,424247,3.78,Malmo,2.94,nej,0
3505200,14.9,564995,6.2,Stockholm,2.63,nej,0
1531384,18.2,300000,5.1,Goteborg,3.16,nej,0
1395947,13.8,334721,4.17,Ovrigt,3.86,nej,0
1260263,13.3,562871,2.24,Ovrigt,3.55,nej,0
2239614,14.5,748318,2.99,Ovrigt,2.73,nej,0
3165094,18.4,428440,7.39,Stockholm,3.78,nej,1
2577521,13.0,588246,4.38,Goteborg,2.49,nej,1
3942341,12.9,672496,5.86,Malmo,3.4,nej,1
1109892,11.9,402110,2.76,Ovrigt,4.65,ja,1
2336483,11.2,300000,7.79,Stockholm,2.49,nej,0
1856256,25.1,441934,4.2,Ovrigt,3.3,nej,1
3805187,13.3,663027,5.74,Goteborg,2.78,nej,1
2066878,20.0,408820,5.06,Stockholm,4.18,nej,0
3979587,19.8,539467,7.38,Stockholm,4.55,nej,1
2156158,13.3,376171,5.73,Stockholm,3.53,nej,0
1611483,16.6,300000,5.37,Goteborg,3.73,nej,1
3315397,10.9,900586,3.68,Stockholm,4.02,nej,0
3651828,13.8,596300,6.12,Stockholm,3.66,nej,0
3595382,17.0,758478,4.74,Ovrigt,2.71,nej,0
3417445,16.8,841489,4.06,Stockholm,2.93,nej,1
3424248,16.3,518303,6.61,Stockholm,2.93,nej,0
1346838,10.9,472941,2.85,Goteborg,2.16,nej,0
3872993,14.8,613215,6.32,Goteborg,4.64,ja,1
2975662,17.2,589336,5.05,Ovrigt,2.45,nej,1
2288400,14.0,556302,4.11,Goteborg,3.7,nej,0
1522228,13.3,622959,2.44,Ovrigt,2.76,nej,0
1887929,11.0,392908,4.81,Malmo,3.07,nej,1
1356902,11.9,400769,3.39,Stockholm,3.53,nej,0
3168698,17.0,581913,5.45,Stockholm,4.12,nej,1
2014965,20.3,530764,3.8,Goteborg,3.72,nej,0
1382511,14.7,302363,4.57,Goteborg,3.13,nej,0
653810,20.6,300000,2.18,Ovrigt,3.18,nej,0
1418357,13.3,529111,2.68,Malmo,2.49,nej,0
1168436,12.3,415591,2.81,Goteborg,3.58,nej,0
3390661,14.9,558865,6.07,Stockholm,3.15,nej,0
2998752,11.7,517167,5.8,Stockholm,2.64,nej,1
2695287,15.6,812800,3.32,Malmo,3.67,nej,0
4243695,18.0,809931,5.24,Goteborg,4.05,nej,1
1846259,11.6,300000,6.15,Goteborg,3.09,nej,0
2177266,16.1,482570,4.51,Stockholm,2.86,nej,1
3363912,13.4,621568,5.41,Malmo,2.85,nej,0
2086033,16.4,509290,4.1,Ovrigt,3.44,nej,0
1999348,12.6,587373,3.4,Stockholm,2.48,nej,0
1301063,11.0,310196,4.19,Goteborg,3.25,nej,1
1107647,14.8,304669,3.64,Ovrigt,2.96,nej,0
3195361,14.3,485674,6.58,Stockholm,3.5,nej,1
1732324,14.1,494250,3.5,Malmo,3.55,nej,0
5000000,15.6,1180549,4.24,Stockholm,2.53,nej,1
1645645,16.0,336128,4.9,Malmo,3.6,nej,0
1959546,12.2,396164,4.95,Stockholm,3.47,nej,0
925142,17.7,383296,2.41,Ovrigt,3.09,nej,0
1611597,14.2,604825,2.66,Ovrigt,2.94,nej,0
